Source,worth BUSD, worthChange millions USD,age,gender,country,image,name,position
fashion & retail  ==> winter jackets,1,0,56,none,none,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropx1=11&cropx2=2424&cropy1=0&cropy2=2414,remo ruffini,1319
real estate  ==> real estate,1,0,51,male,none,https://specials-images.forbesimg.com/imageserve/5a7f9e944bbe6f2652f533e8/416x416.jpg?background=000000&cropx1=11&cropx2=2424&cropy1=0&cropy2=2414,erik selin,1320
finance and investments  ==> investments,1,0,68,male,none,https://specials-images.forbesimg.com/imageserve/5a7f6faba7ea431690132ced/416x416.jpg?background=000000&cropx1=1023&cropx2=2848&cropy1=410&cropy2=2235,peter sondakh,1321
technology  ==> software,1,0,62,male,united states,https://specials-images.forbesimg.com/imageserve/58d1900ba7ea431f321b87eb/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=103&cropy2=847,alan n. trefler,1322
manufacturing  ==> petrochemicals,1,0,90,male,none,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropx1=3&cropx2=621&cropy1=5&cropy2=624,tseng shin-yi,1323
fashion & retail  ==> drugstores,1,0,71,male,none,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropx1=3&cropx2=621&cropy1=5&cropy2=624,masateru uno,1324
metals & mining  ==> steel smelting,1,0,56,male,none,https://specials-images.forbesimg.com/imageserve/589de4a6a7ea431f3219329f/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=126&cropy2=870,wang qingtao,1325
technology  ==> twitter,1,0,46,male,none,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=61&cropy2=805,evan williams,1326
food and beverage  ==> fish farming,1,0,26,male,none,https://specials-images.forbesimg.com/imageserve/55fb14dde4b0ffa7afe4b464/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=61&cropy2=805,gustav magnar witzoe,1327
fashion & retail  ==> footwear,1,0,77,male,none,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropx1=99&cropx2=859&cropy1=82&cropy2=841,horst wortmann,1328
diversified  ==> fertilizer,1,0,53,none,china,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropx1=99&cropx2=859&cropy1=82&cropy2=841,xiao yongming,1329
finance and investments  ==> investments,1,0,57,male,none,https://specials-images.forbesimg.com/imageserve/58135cee31358e2383163cfc/416x416.jpg?background=000000&cropx1=126&cropx2=677&cropy1=89&cropy2=640,xie zhikun,1330
technology  ==> software,1,0,59,male,china,https://specials-images.forbesimg.com/imageserve/5a7d1709a7ea431690130e31/416x416.jpg?background=000000&cropx1=645&cropx2=2738&cropy1=475&cropy2=2570,xue xiangdong,1331
"fashion & retail  ==> retail, investments",1,0,54,male,none,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropx1=10&cropx2=2400&cropy1=226&cropy2=2617,yuan yafei,1332
energy  ==> batteries,1,0,50,male,none,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropx1=10&cropx2=2400&cropy1=226&cropy2=2617,robin zeng,1333
diversified  ==> valves,1,0,68,none,china,https://specials-images.forbesimg.com/imageserve/5a7d1d1a4bbe6f2652f5122c/416x416.jpg?background=000000&cropx1=10&cropx2=2400&cropy1=226&cropy2=2617,zhang daocai,1334
fashion & retail  ==> supermarket,1,0,46,male,none,https://specials-images.forbesimg.com/imageserve/5a875e204bbe6f2652f5cc36/416x416.jpg?background=000000&cropx1=115&cropx2=1725&cropy1=348&cropy2=1960,zhang xuansong,1335
diversified  ==> investments,1,0,56,male,none,https://specials-images.forbesimg.com/imageserve/56c68422e4b062f6b59a143c/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=31&cropy2=774,zheng yuewen,1336
real estate  ==> real estate,1,0,56,female,china,https://specials-images.forbesimg.com/imageserve/f3003f57a1ce583755a240f1d66540ee/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=85&cropy2=826,zhou xiaoguang,1337
"manufacturing  ==> vacuums, home cleaning products",1,0,61,none,germany,https://specials-images.forbesimg.com/imageserve/f3003f57a1ce583755a240f1d66540ee/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=85&cropy2=826,susanne zimmermann von siefart ,1338
fashion & retail  ==> real estate,1,0,62,male,none,https://specials-images.forbesimg.com/imageserve/5a809e0231358e4955ad2a87/416x416.jpg?background=000000&cropx1=1345&cropx2=4046&cropy1=12&cropy2=2714,aras agalarov,1339
real estate  ==> real estate,1,0,93,male,none,https://specials-images.forbesimg.com/imageserve/3a1cab8f76bd528ed69fa27d5456deba/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=8&cropy2=749,maurice alter,1340
healthcare  ==> pharmaceuticals,1,0,69,male,china,https://specials-images.forbesimg.com/imageserve/5a7bbd8831358e4955ace31a/416x416.jpg?background=000000&cropx1=377&cropx2=2396&cropy1=55&cropy2=2073,an kang,1341
"metals & mining  ==> mining, commodities",1,0,50,none,united kingdom,https://specials-images.forbesimg.com/imageserve/590b52ffa7ea437ada26ed34/416x416.jpg?background=000000&cropx1=0&cropx2=1632&cropy1=77&cropy2=1710,alex beard,1342
finance and investments  ==> investments,1,0,56,male,none,https://specials-images.forbesimg.com/imageserve/57e344d04bbe6f24d1f87b3a/416x416.jpg?background=000000&cropx1=2&cropx2=720&cropy1=177&cropy2=896,nicolas berggruen,1343
energy  ==> oil,1,0,67,male,none,https://specials-images.forbesimg.com/imageserve/5a80c8dfa7ea431690133d0c/416x416.jpg?background=000000&cropx1=165&cropx2=1677&cropy1=423&cropy2=1936,vladimir bogdanov,1344
finance and investments  ==> banking,1,0,82,none,none,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=31&cropy2=775,julio bozano,1345
healthcare  ==> medical technology,1,0,39,none,none,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=31&cropy2=775,anna maria braun,1346
healthcare  ==> medical technology,1,0,38,none,germany,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=31&cropy2=775,johanna braun,1347
healthcare  ==> medical technology,1,0,36,male,none,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=31&cropy2=775,karl friedrich braun,1348
food and beverage  ==> consumer goods,1,0,66,male,none,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=31&cropy2=775,anand burman,1349
finance and investments  ==> asset management,1,0,70,male,none,https://specials-images.forbesimg.com/imageserve/5a7decc2a7ea431690131b46/416x416.jpg?background=000000&cropx1=380&cropx2=1180&cropy1=95&cropy2=896,edouard carmignac,1350
manufacturing  ==> chemicals,1,0,47,male,none,https://specials-images.forbesimg.com/imageserve/5a7c84c34bbe6f2652f500c1/416x416.jpg?background=000000&cropx1=456&cropx2=3051&cropy1=6&cropy2=2598,chen jianhua,1351
manufacturing  ==> paper manufacturing,1,0,61,female,none,https://specials-images.forbesimg.com/imageserve/5a7d1825a7ea431690130e64/416x416.jpg?background=000000&cropx1=629&cropx2=3286&cropy1=11&cropy2=2667,cheung yan,1352
"manufacturing  ==> shipbuilding, industrial machines",1,0,66,male,none,https://specials-images.forbesimg.com/imageserve/5b15b1b9a7ea436b547f6153/416x416.jpg?background=000000&cropx1=855&cropx2=4341&cropy1=0&cropy2=3489,chung mong-joon,1353
food and beverage  ==> fast food,1,0,75,male,none,https://specials-images.forbesimg.com/imageserve/5a7a569931358e4955acc895/416x416.jpg?background=000000&cropx1=346&cropx2=2756&cropy1=5&cropy2=2414,jack cowin,1354
manufacturing  ==> electric components,1,0,60,male,china,https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropx1=13&cropx2=715&cropy1=84&cropy2=787,cui genliang,1355
manufacturing  ==> shipbuilding,1,0,74,male,none,https://specials-images.forbesimg.com/imageserve/58a241e3a7ea431f321972d9/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=356&cropy2=1100,kommer damen,1356
fashion & retail  ==> shoes,1,0,64,none,none,https://specials-images.forbesimg.com/imageserve/5a7f85704bbe6f2652f5331d/416x416.jpg?background=000000&cropx1=387&cropx2=2671&cropy1=107&cropy2=2393,diego della valle,1357
"diversified  ==> energy, chemicals",1,0,65,none,none,https://specials-images.forbesimg.com/imageserve/5a7f85704bbe6f2652f5331d/416x416.jpg?background=000000&cropx1=387&cropx2=2671&cropy1=107&cropy2=2393,dou zhenggang,1358
energy  ==> oil & gas,1,-1,58,male,none,https://specials-images.forbesimg.com/imageserve/e0a35f9fc0e0278c2ab00cd64a7f0f75/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=309&cropy2=1052,n. murray edwards,1359
service  ==> hotels,1,0,83,none,spain,https://specials-images.forbesimg.com/imageserve/df40e1019bd1c4fc6579a741386a6cad/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=103&cropy2=847,gabriel escarrer,1360
construction & engineering  ==> construction,1,0,86,male,france,https://specials-images.forbesimg.com/imageserve/5a7deaa331358e4955ad09bf/416x416.jpg?background=000000&cropx1=48&cropx2=3744&cropy1=554&cropy2=4253,clement fayat,1361
"sports  ==> nascar, racing",1,0,73,male,none,https:http://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropx1=43&cropx2=684&cropy1=26&cropy2=667,james france,1362
technology  ==> software services,1,0,63,male,none,https:http://specials-images.forbesimg.com/imageserve/57d890984bbe6f6781c4f0e2/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=187&cropy2=931,senapathy gopalakrishnan,1363
finance and investments  ==> finance,1,0,56,male,none,https://specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=45&cropy2=789,david harding,1364
finance and investments  ==> berkshire hathaway,1,0,80,male,united states,https://specials-images.forbesimg.com/imageserve/10117f3c94f373c3e8e50d6c913134b0/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=45&cropy2=789,stewart horejsi,1365
real estate  ==> real estate,1,0,53,male,none,https://specials-images.forbesimg.com/imageserve/1a05b8986b646b2656b8072ac5fd5f8b/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=35&cropy2=778,huang qisen,1366
finance and investments  ==> investments,1,0,66,male,none,https://specials-images.forbesimg.com/imageserve/55fb11b8e4b0ffa7afe4b44a/416x416.jpg?background=000000&cropx1=130&cropx2=681&cropy1=32&cropy2=583,hamilton james,1367
healthcare  ==> healthcare,1,0,74,male,none,https://specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropx1=560&cropx2=1413&cropy1=249&cropy2=1101,john kapoor,1368
fashion & retail  ==> estee lauder,1,0,58,male,united states,https://specials-images.forbesimg.com/imageserve/5a8eed28a7ea431690141aab/416x416.jpg?background=000000&cropx1=1469&cropx2=2378&cropy1=77&cropy2=987,william lauder,1369
healthcare  ==> pharmaceuticals,1,0,51,male,none,https://specials-images.forbesimg.com/imageserve/5a8eed28a7ea431690141aab/416x416.jpg?background=000000&cropx1=1469&cropx2=2378&cropy1=77&cropy2=987,li zongsong,1370
healthcare  ==> medical devices,1,-2,71,male,switzerland,https://specials-images.forbesimg.com/imageserve/58a294d64bbe6f0e5586bc76/416x416.jpg?background=000000&cropx1=68&cropx2=719&cropy1=5&cropy2=656,willy michel,1371
technology  ==> software,1,0,79,male,japan,https://specials-images.forbesimg.com/imageserve/551ad5f8e4b0ffa93fd2677a/416x416.jpg?background=000000&cropx1=5&cropx2=744&cropy1=11&cropy2=751,masahiro noda,1372
energy  ==> oil & gas,1,0,82,male,none,https://specials-images.forbesimg.com/imageserve/68eb763310eb2f3c9e1b3bfa79b160af/416x416.jpg?background=000000&cropx1=1&cropx2=372&cropy1=3&cropy2=374,gregorio perez companc,1373
"service  ==> hotels, investments",1,0,64,female,united states,https://specials-images.forbesimg.com/imageserve/28dbf303ade0c2929ed7f04b8da8d7f4/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=0&cropy2=744,linda pritzker,1374
media & entertainment  ==> movie theaters,1,0,50,male,none,https://specials-images.forbesimg.com/imageserve/5a8dfa0f31358e4955adffe1/416x416.jpg?background=000000&cropx1=0&cropx2=2120&cropy1=318&cropy2=2438,qin hui,1375
finance and investments  ==> finance,1,0,58,none,none,https://specials-images.forbesimg.com/imageserve/56ca031de4b062f6b59a2dd5/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=50&cropy2=791,matthias reinhart,1376
service  ==> comcast,1,0,58,male,united states,https://specials-images.forbesimg.com/imageserve/5a8ed6584bbe6f2652f63496/416x416.jpg?background=000000&cropx1=1826&cropx2=2915&cropy1=107&cropy2=1196,brian roberts,1377
healthcare  ==> pharmaceuticals,1,0,91,male,argentina,https://specials-images.forbesimg.com/imageserve/589cbf23a7ea431f32192336/416x416.jpg?background=000000&cropx1=11&cropx2=673&cropy1=79&cropy2=741,alberto roemmers,1378
finance and investments  ==> finance,1,0,76,none,none,https://specials-images.forbesimg.com/imageserve/5a7bab08a7ea43169012f229/416x416.jpg?background=000000&cropx1=6&cropx2=2804&cropy1=789&cropy2=3589,gerald schwartz,1379
finance and investments  ==> investments,1,0,68,male,none,https://specials-images.forbesimg.com/imageserve/5ad8e23531358e4112b82f21/416x416.jpg?background=000000&cropx1=199&cropx2=1687&cropy1=89&cropy2=1577,thaksin shinawatra,1380
technology  ==> software,1,0,63,none,none,https://specials-images.forbesimg.com/imageserve/56d0b77de4b0c144a7f65a94/416x416.jpg?background=000000&cropx1=2&cropx2=744&cropy1=68&cropy2=811,william stone,1381
service  ==> hotels,1,0,55,male,none,https://specials-images.forbesimg.com/imageserve/5a7fdedda7ea43169013326a/416x416.jpg?background=000000&cropx1=57&cropx2=1924&cropy1=35&cropy2=1903,petter stordalen,1382
automotive  ==> auto parts,1,0,43,female,none,https://specials-images.forbesimg.com/imageserve/5a7e1ae24bbe6f2652f52654/416x416.jpg?background=000000&cropx1=846&cropx2=4153&cropy1=0&cropy2=3305,julia stoschek,1383
automotive  ==> auto parts,1,0,-2019,male,none,https://specials-images.forbesimg.com/imageserve/58a1e04c31358e1a35ab439d/416x416.jpg?background=000000&cropx1=45&cropx2=744&cropy1=24&cropy2=723,maximilian stoschek,1384
manufacturing  ==> metals. coal,1,0,68,male,china,https://specials-images.forbesimg.com/imageserve/64f4574ad7b5505ab16f5d497d87e711/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=5&cropy2=746,sun shoukuan,1385
automotive  ==> automotive,1,0,58,male,none,https://specials-images.forbesimg.com/imageserve/64f4574ad7b5505ab16f5d497d87e711/416x416.jpg?background=000000&cropx1=3&cropx2=744&cropy1=5&cropy2=746,ba duong tran,1386
food and beverage  ==> greek yogurt,1,0,45,male,none,https://specials-images.forbesimg.com/imageserve/5a814997a7ea43169013423c/416x416.jpg?background=000000&cropx1=510&cropx2=2960&cropy1=0&cropy2=2449,hamdi ulukaya,1387
manufacturing  ==> building materials,1,0,56,none,people's republic of china,https://specials-images.forbesimg.com/imageserve/561fbe7de4b0ffa7afe5e598/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=5&cropy2=749,wong luen hei,1388
healthcare  ==> pharmaceuticals,1,0,48,none,china,https://specials-images.forbesimg.com/imageserve/561fbe7de4b0ffa7afe5e598/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=5&cropy2=749,wu yulan,1389
healthcare  ==> medical devices,1,0,52,male,none,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropx1=727&cropx2=3713&cropy1=0&cropy2=2984,xu hang,1390
real estate  ==> real estate,1,0,67,none,none,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropx1=727&cropx2=3713&cropy1=0&cropy2=2984,yang erzhu,1391
food and beverage  ==> beverages,1,0,53,male,none,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropx1=727&cropx2=3713&cropy1=0&cropy2=2984,yao kuizhang,1392
real estate  ==> real estate,1,0,60,male,none,https://specials-images.forbesimg.com/imageserve/5a80f6a2a7ea431690133ee7/416x416.jpg?background=000000&cropx1=1120&cropx2=4272&cropy1=7&cropy2=3159,sheng jian zhong,1393
real estate  ==> real estate,1,0,97,male,none,https://specials-images.forbesimg.com/imageserve/8964ef9dd183045cdef3fd2512c9ed22/416x416.jpg?background=000000&cropx1=0&cropx2=744&cropy1=2&cropy2=746,marcel adams,1394
finance and investments  ==> investment banking,1,0,78,male,united states,https://specials-images.forbesimg.com/imageserve/56d0d6d0e4b0c144a7f65d76/416x416.jpg?background=000000&cropx1=34&cropx2=675&cropy1=15&cropy2=656,"herbert allen, jr.",1395
finance and investments  ==> security,1,3,72,male,united kingdom,https://specials-images.forbesimg.com/imageserve/5a815e9d4bbe6f2652f547e7/416x416.jpg?background=000000&cropx1=309&cropx2=2749&cropy1=250&cropy2=2692,michael ashcroft,1396
"finance and investments  ==> banking, development",1,0,50,male,none,https://specials-images.forbesimg.com/imageserve/5a80b12331358e4955ad2bcf/416x416.jpg?background=000000&cropx1=657&cropx2=2828&cropy1=92&cropy2=2265,roman avdeev,1397
media & entertainment  ==> tv broadcasting,1,0,50,male,mexico,https://specials-images.forbesimg.com/imageserve/5a7fcc5131358e4955ad2206/416x416.jpg?background=000000&cropx1=2107&cropx2=3429&cropy1=218&cropy2=1540,emilio azcarraga jean,1398
diversified  ==> diversified,1,0,68,male,none,https://specials-images.forbesimg.com/imageserve/5a70d3e631358e4955ac0a68/416x416.jpg?background=000000&cropx1=117&cropx2=1154&cropy1=325&cropy2=1362,sezai bacaksiz,1399
real estate  ==> real estate,1,0,53,male,none,https://specials-images.forbesimg.com/imageserve/58a380994bbe6f0e5586cf65/416x416.jpg?background=000000&cropx1=129&cropx2=712&cropy1=135&cropy2=718,lesley bamberger,1400
